game_id,play_id,sep_at_throw,sep_at_arrival,raw_sep_gain,abs_yardline,rec_position,rec_speed,rec_accel,rec_orient,rec_dir,rec_x,rec_y,def_avg_speed,def_avg_x,def_count,down,yards_to_go,defenders_in_the_box,pass_length,pre_snap_home_score,pre_snap_visitor_score,quarter,play_action,pass_location_type_OUTSIDE_LEFT,pass_location_type_OUTSIDE_RIGHT,pass_location_type_UNKNOWN,dropback_type_DESIGNED_ROLLOUT_RIGHT,dropback_type_SCRAMBLE,dropback_type_SCRAMBLE_ROLLOUT_LEFT,dropback_type_SCRAMBLE_ROLLOUT_RIGHT,dropback_type_TRADITIONAL,offense_formation_I_FORM,offense_formation_JUMBO,offense_formation_PISTOL,offense_formation_SHOTGUN,offense_formation_SINGLEBACK,offense_formation_WILDCAT,receiver_alignment_2x1,receiver_alignment_2x2,receiver_alignment_3x0,receiver_alignment_3x1,receiver_alignment_3x2,receiver_alignment_3x3,receiver_alignment_4x0,receiver_alignment_4x1,dropback_type_1_DESIGNED_ROLLOUT_RIGHT,dropback_type_1_SCRAMBLE,dropback_type_1_SCRAMBLE_ROLLOUT_LEFT,dropback_type_1_SCRAMBLE_ROLLOUT_RIGHT,dropback_type_1_TRADITIONAL,team_coverage_man_zone_ZONE_COVERAGE,expected_separation,wos,player_name,time_to_throw,route_of_targeted_receiver_CORNER,route_of_targeted_receiver_CROSS,route_of_targeted_receiver_FLAT,route_of_targeted_receiver_GO,route_of_targeted_receiver_HITCH,route_of_targeted_receiver_IN,route_of_targeted_receiver_OUT,route_of_targeted_receiver_POST,route_of_targeted_receiver_SCREEN,route_of_targeted_receiver_SLANT,route_of_targeted_receiver_WHEEL,exp_sep_xgb,wos_advanced
2023100100,522,8.78454324367523,7.343357542704841,-1.4411857009703892,80.0,WR,5.01,3.66,105.85,110.45,80.46,13.92,2.7785714285714285,85.52428571428571,7,2,12,7,30,0,0,1,0.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,2.9510196408413427,4.392337901863499,Calvin Ridley,3.7,False,False,False,True,False,False,False,False,False,False,False,5.0229745,2.3203830515854564
2023100100,762,6.481743592583711,5.095144747698538,-1.3865988448851727,41.0,WR,2.48,3.1,98.66,123.95,40.43,38.39,1.4785714285714284,47.809999999999995,7,1,10,6,23,7,0,1,1.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,3.821297103405312,1.2738476442932263,Christian Kirk,3.7,True,False,False,False,False,False,False,False,False,False,False,4.188679,0.9064655294063018
2023100100,891,1.5807909412695968,0.8886506625215554,-0.6921402787480414,48.0,WR,3.61,3.19,279.72,285.18,47.37,35.45,1.6833333333333333,43.669999999999995,6,3,9,7,20,7,0,2,0.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1.919058044040535,-1.0304073815189794,Christian Kirk,2.4,False,False,False,True,False,False,False,False,False,False,False,1.6601672,-0.7715165547330832
2023100100,972,1.3176494222667878,0.5824946351684245,-0.7351547870983633,39.0,WR,3.79,3.86,84.02,85.89,39.69,20.2,2.7399999999999998,46.62714285714286,7,2,6,6,14,10,0,2,1.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2.690098566932939,-2.1076039317645145,Drake London,3.0,False,False,False,False,False,True,False,False,False,False,False,2.4794981,-1.897003512796053
2023100101,1009,4.354044097158412,5.723259560774787,1.3692154636163751,37.0,WR,5.43,6.04,226.18,257.5,35.49,17.14,2.26,30.612857142857145,7,1,10,7,13,14,7,2,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,4.539128741170977,1.1841308196038103,Tyreek Hill,3.0,False,False,False,False,False,False,True,False,False,False,False,3.9680917,1.7551678344716866
2023100101,1066,3.464808797033393,1.5590060936378678,-1.9058027033955254,35.0,WR,4.59,4.87,279.47,264.54,34.57,40.8,1.6585714285714286,28.232857142857146,7,3,8,5,13,14,7,2,0.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2.082573133436274,-0.5235670397984062,Braxton Berrios,2.0,False,False,False,False,False,False,False,True,False,False,False,1.9783183,-0.41931223998792566
2023100101,1198,4.096486299256964,2.723986049890862,-1.3725002493661016,31.0,WR,2.73,4.12,66.76,79.35,30.77,35.86,1.4700000000000002,37.537142857142854,7,1,10,6,13,14,14,2,1.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,3.8086274340158517,-1.0846413841249896,Stefon Diggs,2.1,False,False,False,False,False,False,False,True,False,False,False,3.394328,-0.6703420674797433
2023100101,1304,1.450965195998857,1.0231813133555567,-0.42778388264330025,104.0,WR,1.16,2.35,111.06,87.68,103.16,44.14,0.8671428571428572,107.56142857142858,7,1,6,7,6,14,14,2,1.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2.618676604900772,-1.5954952915452152,Stefon Diggs,1.5,False,False,False,True,False,False,False,False,False,False,False,1.5342871,-0.5111057817143285
2023100101,1507,6.351393547875923,4.538557039412419,-1.812836508463504,93.0,WR,2.32,3.52,320.33,298.91,94.39,34.65,2.204285714285714,85.98857142857143,7,2,15,6,3,21,14,2,0.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,3.719052554176967,0.819504485235452,Braxton Berrios,1.7,False,False,True,False,False,False,False,False,False,False,False,4.660809,-0.12225200065716102
2023100101,1676,0.8660831368869847,1.0647065323364955,0.1986233954495108,56.0,WR,2.48,4.42,33.55,53.5,55.22,12.24,0.9883333333333334,61.73333333333333,6,2,13,5,8,21,14,2,0.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,3.4061713065487087,-2.341464774212213,Stefon Diggs,2.6,False,False,False,False,True,False,False,False,False,False,False,2.66536,-1.6006534415709752
2023100101,1878,0.87464278422679,1.1962023240238193,0.32155953979702934,55.0,WR,2.89,1.63,64.99,51.5,53.96,37.9,1.6600000000000001,59.23499999999999,6,2,6,6,13,21,14,2,1.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2.764923713979862,-1.5687213899560426,Stefon Diggs,3.5,True,False,False,False,False,False,False,False,False,False,False,2.1346328,-0.9384305018276211
2023100101,197,1.1772000679578665,2.3299999999999987,1.1527999320421323,60.0,WR,3.2,3.51,210.3,244.87,60.59,17.64,1.8560000000000003,55.418000000000006,5,2,8,7,17,0,0,1,1.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,3.089418792165475,-0.7594187921654765,Stefon Diggs,3.3,True,False,False,False,False,False,False,False,False,False,False,2.387159,-0.05715910911560185
2023100101,1990,3.392712778883588,1.3793114224133742,-2.0134013564702133,76.0,WR,1.88,5.68,305.5,250.8,77.27,17.37,1.167142857142857,67.53714285714285,7,2,1,4,5,28,14,2,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,3.8541644646840485,-2.4748530422706745,Cedrick Wilson Jr.,3.9,False,False,False,False,True,False,False,False,False,False,False,3.6820965,-2.302785058909868
2023100101,2100,1.3935924798878627,1.3120975573485356,-0.08149492253932711,75.0,WR,1.46,5.03,92.29,103.03,73.63,17.4,0.4799999999999999,82.37285714285714,7,3,14,6,28,28,14,2,1.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,3.1429952445636506,-1.830897687215115,Khalil Shakir,3.0,False,False,False,True,False,False,False,False,False,False,False,2.0689309,-0.7568333069855708
2023100101,2190,3.5044257732187725,5.687917017678787,2.1834912444600145,89.0,WR,2.37,3.8,322.76,265.62,90.13,8.45,1.7214285714285715,79.59571428571428,7,2,14,4,6,31,14,2,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,3.4432387763193333,2.2446782413594537,Braxton Berrios,2.1,False,False,False,False,False,False,False,False,False,True,False,2.6149395,3.0729775664611356
2023100101,238,1.7949373248110918,2.9565520458804695,1.1616147210693777,28.0,WR,3.21,5.04,246.64,312.7,28.58,37.68,1.502857142857143,20.298571428571424,7,1,10,6,18,0,0,1,1.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,3.564848501901233,-0.6082964560207635,Gabe Davis,2.7,False,False,False,True,False,False,False,False,False,False,False,3.419321,-0.46276901430019457
2023100101,2493,1.6032778923193605,2.291396953825329,0.6881190615059687,78.0,WR,3.33,6.03,109.25,102.47,77.13,38.47,1.4285714285714288,84.48285714285714,7,2,6,6,13,31,14,3,1.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,3.6412901979704024,-1.3498932441450733,Jaylen Waddle,3.4,False,False,False,False,False,False,True,False,False,False,False,3.3489017,-1.0575047948318974
2023100101,2590,3.2508768048020538,3.6025685281476623,0.3516917233456085,99.0,WR,3.24,5.87,120.57,98.61,99.42,19.4,1.4600000000000002,104.91571428571426,7,3,6,4,11,31,14,3,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,2.936076574415745,0.6664919537319172,Braxton Berrios,2.4,True,False,False,False,False,False,False,False,False,False,False,2.9974902,0.6050783605298644
2023100101,2892,1.5400324671902226,4.042091043012267,2.502058575822044,35.0,WR,2.94,5.09,92.34,83.67,34.74,35.36,2.204285714285714,42.48571428571428,7,2,10,5,23,34,20,3,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,3.0252284112137477,1.016862631798519,Robbie Chosen,2.1,False,False,False,False,False,False,False,True,False,False,False,3.320302,0.7217890334297472
2023100101,2966,10.951283029855452,10.660042213800093,-0.29124081605535856,30.0,WR,2.83,5.13,263.48,268.16,31.0,16.2,0.6528571428571429,22.34714285714286,7,3,5,4,4,34,20,3,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,3.058344445387641,7.601697768412452,Deonte Harty,4.3,False,False,False,False,False,False,True,False,False,False,False,4.608996,6.0510462993408645
2023100101,2996,2.8627609051403504,3.39,0.5272390948596497,23.0,WR,3.03,4.17,256.62,291.94,23.59,11.78,0.9685714285714286,18.712857142857143,7,1,10,8,13,34,20,3,1.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2.5578896956169457,0.8321103043830544,Stefon Diggs,2.9,True,False,False,False,False,False,False,False,False,False,False,2.1601226,1.2298773670196534
2023100101,3066,2.860087411251622,4.307853293695136,1.4477658824435142,35.0,WR,2.39,3.76,39.68,66.05,34.85,38.37,2.2685714285714282,41.67285714285714,7,1,10,6,16,41,20,3,0.0,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,3.8127426346709368,0.4951106590241996,Tyreek Hill,2.4,False,False,False,False,False,False,False,True,False,False,False,3.793841,0.5140124085327828
2023100101,3135,2.169446934128606,3.8550356677986697,1.685588733670064,58.0,WR,1.79,4.9,103.42,137.2,55.99,20.81,1.7671428571428573,63.71714285714286,7,3,6,5,5,41,20,3,0.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,3.4083792600273894,0.44665640777128024,Braxton Berrios,2.6,False,False,False,False,False,False,True,False,False,False,False,3.1867623,0.6682733348824099
2023100101,3216,4.3702860318290355,5.26871900939878,0.8984329775697448,55.0,WR,3.09,4.99,268.66,268.53,55.37,32.4,1.7616666666666667,48.99166666666667,6,1,10,6,30,41,20,3,1.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,3.5321377742156934,1.736581235183087,Gabe Davis,2.7,True,False,False,False,False,False,False,False,False,False,False,3.3281364,1.9405825653069835
2023100101,374,0.790759128938769,0.4123105625617595,-0.37844856637700947,65.0,WR,3.38,2.87,114.01,82.49,65.3,37.93,2.59,72.72571428571429,7,2,8,6,11,7,0,1,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,3.295153859398766,-2.8828432968370064,Jaylen Waddle,2.7,False,False,False,False,False,False,False,False,False,True,False,2.1885855,-1.7762749572288898
2023100101,3990,8.573505700703766,7.359796192830342,-1.213709507873424,47.0,WR,2.47,4.59,293.87,278.09,47.72,14.59,1.24,31.470000000000002,7,4,18,4,10,48,20,4,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,3.147726293680876,4.212069899149466,Cedrick Wilson Jr.,2.3,False,False,False,False,False,False,True,False,False,False,False,2.8728957,4.4869004752094925
2023100101,403,3.7643591752116308,4.31770772517085,0.5533485499592192,76.0,WR,3.08,3.68,49.77,56.46,76.45,14.84,2.3557142857142854,82.65714285714286,7,1,10,6,14,7,0,1,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,4.742302065673277,-0.42459434050242706,Tyreek Hill,3.4,False,True,False,False,False,False,False,False,False,False,False,4.0138865,0.3038212734496586
2023100101,614,6.495690879344549,8.08935102464963,1.5936601453050816,82.0,WR,5.19,4.7,278.26,201.44,87.39,25.08,1.4928571428571427,76.1542857142857,7,3,2,6,1,7,7,1,0.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,3.299360376031039,4.789990648618591,Trent Sherfield,2.3,False,False,True,False,False,False,False,False,False,False,False,5.051414,3.037937011740695
2023100101,81,9.830183111214156,6.7692540209390835,-3.0609290902750725,77.0,WR,4.29,4.74,210.19,185.52,81.9,30.76,1.4385714285714288,70.79857142857142,7,2,2,6,-4,0,0,1,1.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,4.039151195021205,2.7301028259178786,Deonte Harty,4.1,False,False,True,False,False,False,False,False,False,False,False,7.7918577,-1.0226036984823033
2023100101,892,1.2209013064126002,1.5826875876179776,0.36178628120537737,40.0,WR,3.53,3.73,66.81,65.2,40.5,16.68,2.164285714285714,45.81142857142857,7,1,10,6,16,14,7,1,1.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,3.9672072903444877,-2.38451970272651,Tyreek Hill,3.3,False,False,False,False,True,False,False,False,False,False,False,3.5521333,-1.9694457341441074
2023100102,1015,3.702593685512896,1.540519392932139,-2.162074292580757,66.0,WR,3.53,5.65,279.58,269.98,65.73,43.88,1.34,60.34285714285714,7,4,2,6,5,10,0,2,0.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1.9382854439174833,-0.39776605098534423,Justin Jefferson,1.9,False,False,False,False,True,False,False,False,False,False,False,1.856831,-0.31631156161955776
2023100102,1092,1.31103012932579,1.8678329689776865,0.5568028396518965,45.0,WR,2.99,5.18,255.94,253.26,45.93,16.93,2.077142857142857,39.074285714285715,7,1,10,6,18,10,0,2,1.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,3.716048235874427,-1.8482152668967404,Justin Jefferson,3.4,False,False,False,False,False,True,False,False,False,False,False,3.7291038,-1.861270834656957
2023100102,1166,3.436277055186324,4.379326432226765,0.9430493770404413,14.0,WR,2.79,4.36,268.04,280.6,13.86,16.99,0.7879999999999999,9.77,5,3,1,8,4,10,0,2,1.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,2.31631894683661,2.0630074853901554,Justin Jefferson,4.8,False,True,False,False,False,False,False,False,False,False,False,3.12957,1.2497564249025466
2023100102,1237,5.263705918837032,2.2168671588527804,-3.0468387599842517,40.0,WR,3.26,3.84,122.79,126.78,39.93,38.0,1.5771428571428572,45.38428571428572,7,1,10,8,11,10,7,2,1.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,3.300247312128735,-1.0833801532759546,Adam Thielen,3.3,False,True,False,False,False,False,False,False,False,False,False,3.4710603,-1.2541931171787137
2023100102,1700,5.597615563791424,4.679369615664058,-0.9182459481273666,30.0,WR,2.71,4.61,96.34,86.43,29.46,10.43,1.7014285714285713,39.08428571428571,7,3,21,4,10,10,7,2,0.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,3.485820404489253,1.1935492111748047,D.J. Chark,3.3,False,False,False,False,False,True,False,False,False,False,False,3.4101818,1.269187854876094
2023100102,1830,4.14088154865603,3.1489204499320014,-0.9919610987240288,81.0,WR,3.44,4.26,259.56,252.03,81.21,32.84,1.25,72.83285714285715,7,2,11,5,16,10,7,2,0.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,3.035892694601862,0.11302775533013953,K.J. Osborn,3.0,False,True,False,False,False,False,False,False,False,False,False,3.5898573,-0.4409368899270074
2023100102,1855,1.3237069162016213,2.0338387350033442,0.7101318188017229,65.0,WR,3.33,4.98,274.01,265.85,65.37,14.13,1.2914285714285714,56.32428571428572,7,1,10,6,18,10,7,2,0.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,3.032149379785623,-0.9983106447822787,Justin Jefferson,3.6,False,False,False,False,False,False,True,False,False,False,False,3.6014507,-1.5676119466830571
2023100102,1944,1.484755872189095,2.0155644370746377,0.5308085648855427,54.0,WR,2.85,3.29,105.51,108.68,54.24,38.25,1.752,59.831999999999994,5,1,10,7,11,10,7,2,0.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2.468680908277477,-0.4531164712028395,Adam Thielen,2.4,False,False,False,False,False,False,False,True,False,False,False,2.1989968,-0.18343234522821872
2023100102,2105,7.840216833736159,5.048692900147526,-2.791523933588633,84.0,WR,4.84,2.23,173.34,200.26,85.73,21.75,1.5250000000000001,77.94999999999999,6,2,9,8,0,13,7,3,0.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,3.4858746625642865,1.5628182375832398,Terrace Marshall Jr.,1.5,False,False,True,False,False,False,False,False,False,False,False,5.678533,-0.629840177092464
2023100102,2374,5.583950214677772,3.667505964548664,-1.9164442501291084,86.0,WR,4.33,4.48,271.26,264.48,84.99,34.84,1.0471428571428572,79.37714285714286,7,2,11,7,11,13,7,3,0.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,2.9817532323943903,0.6857527321542736,Terrace Marshall Jr.,2.8,False,False,False,False,False,True,False,False,False,False,False,2.7396781,0.9278278200937078
2023100102,2474,2.1393690658696505,1.2657013865837379,-0.8736676792859126,61.0,WR,4.4,4.22,285.26,258.83,61.01,31.53,0.788,53.6,5,3,11,7,13,13,7,3,0.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2.372171086502578,-1.10646969991884,Adam Thielen,4.3,False,False,False,False,True,False,False,False,False,False,False,2.3638134,-1.0981120136848168
2023100102,2887,1.3370115930686597,1.3023056476879793,-0.03470594538068039,80.0,WR,3.24,5.67,82.53,72.92,80.27,36.36,0.3516666666666666,87.90166666666666,6,2,1,7,30,13,14,3,0.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,2.3217371233867863,-1.019431475698807,Justin Jefferson,3.1,False,False,False,True,False,False,False,False,False,False,False,1.974327,-0.6720213205050749
2023100102,2980,2.8887540566825702,2.2489997776789563,-0.6397542790036139,33.0,WR,3.77,3.78,84.02,67.19,32.05,38.49,1.3214285714285716,39.49428571428571,7,1,10,7,5,13,21,4,0.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,3.3676875980597316,-1.1186878203807753,Terrace Marshall Jr.,1.8,False,False,False,False,False,False,True,False,False,False,False,3.138018,-0.8890181151585681
2023100102,3054,1.9630843079195561,1.5839823231336898,-0.3791019847858663,50.0,WR,2.46,5.52,99.61,96.27,48.32,37.16,1.835,53.97375000000001,8,2,8,8,4,13,21,4,0.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,3.2695096106890453,-1.6855272875553555,Terrace Marshall Jr.,2.3,False,False,False,False,True,False,False,False,False,False,False,2.9853115,-1.4013291850450211
2023100102,313,2.8708883642524348,1.2869343417595125,-1.5839540224929223,105.0,WR,2.37,3.42,55.53,31.84,103.42,35.66,0.7542857142857143,110.27714285714286,7,3,5,5,4,0,0,1,0.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,3.032951792417174,-1.7460174506576613,K.J. Osborn,2.4,False,False,True,False,False,False,False,False,False,False,False,2.8381524,-1.551218066840341
2023100102,3330,1.1887808881370843,1.0475208828467388,-0.14126000529034544,82.0,WR,1.69,2.89,271.9,299.72,82.69,43.8,1.0814285714285714,76.91142857142857,7,3,2,6,26,13,21,4,0.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,2.434764361360212,-1.387243478513473,Justin Jefferson,2.1,False,False,False,True,False,False,False,False,False,False,False,2.165824,-1.1183030536156635
2023100102,3460,5.960486557320636,4.230425510513094,-1.730061046807542,46.0,WR,3.19,4.95,102.59,93.09,45.38,9.65,1.2042857142857142,52.21428571428571,7,1,10,6,4,13,21,4,0.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,3.4093864248574697,0.8210390856556247,Terrace Marshall Jr.,3.6,False,False,False,False,True,False,False,False,False,False,False,3.3667543,0.8636712170713219
2023100102,3485,8.400148808205726,5.547765315872688,-2.852383492333038,52.0,WR,3.0,4.1,118.05,96.85,51.84,42.54,1.7300000000000004,58.91857142857143,7,2,4,6,17,13,21,4,0.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,2.959372641914188,2.5883926739585,D.J. Chark,3.6,False,False,False,False,False,False,False,True,False,False,False,4.068436,1.4793291700902174
2023100102,3540,5.068273867896246,3.0746707140765515,-1.9936031538196946,74.0,WR,3.75,5.05,81.79,68.02,74.62,12.63,1.985,79.19874999999999,8,2,6,7,14,13,21,4,0.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,3.020241677528676,0.054429036547875675,Terrace Marshall Jr.,2.7,False,False,False,False,False,True,False,False,False,False,False,3.289863,-0.2151923955120716
2023100102,628,1.7725969649077031,4.7153896975753735,2.9427927326676704,51.0,WR,4.15,4.02,286.15,259.18,50.63,14.71,1.7700000000000002,43.31,6,1,10,6,14,7,0,1,1.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,3.9836053726798135,0.73178432489556,Adam Thielen,2.6,False,False,False,False,False,False,False,True,False,False,False,3.7818992,0.93349048378448
2023100102,992,1.539382993280101,1.9409276132818563,0.40154462000175517,66.0,WR,2.83,5.06,261.54,243.23,67.3,18.57,1.5787499999999999,61.00875,8,3,2,7,7,10,0,2,0.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,2.926218294494614,-0.9852906812127578,Justin Jefferson,2.3,False,False,False,False,False,False,True,False,False,False,False,3.0963988,-1.155471217131962
2023100103,1023,2.9660242750186616,1.1923086848631106,-1.773715590155551,59.0,WR,3.5,4.12,250.64,239.62,58.52,36.89,2.0733333333333337,50.18666666666667,6,1,15,7,14,7,7,2,1.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,4.992763252901202,-3.8004545680380915,DJ Moore,3.4,False,True,False,False,False,False,False,False,False,False,False,4.177489,-2.9851801190004146
2023100103,1231,6.1905169412578145,5.267750943239436,-0.9227659980183782,35.0,WR,2.9,5.94,87.06,132.04,34.71,33.54,1.1500000000000001,44.01571428571429,7,2,24,6,5,14,7,2,0.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,3.571048105499834,1.6967028377396023,Courtland Sutton,2.1,False,False,False,False,True,False,False,False,False,False,False,2.9372509,2.3305000906545974
2023100103,1330,3.8676090805561003,3.2643529220965077,-0.6032561584595926,71.0,WR,3.32,3.61,265.86,245.63,71.18,38.08,1.302,64.226,5,1,10,7,19,14,7,2,0.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2.1033470232823563,1.1610058988141514,Equanimeous St. Brown,4.0,False,True,False,False,False,False,False,False,False,False,False,2.9522073,0.31214559520746965
2023100103,148,2.0587617637793834,0.8683317338436956,-1.1904300299356878,46.0,WR,5.31,3.48,91.7,93.19,47.35,42.86,2.18,55.65571428571428,7,3,15,5,12,0,0,1,0.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,3.35896381419291,-2.4906320803492146,DJ Moore,2.8,False,False,False,False,False,True,False,False,False,False,False,3.1185198,-2.250188049176324
2023100103,1560,2.732489707208434,0.31016124838541864,-2.4223284588230154,35.0,WR,2.93,3.93,104.62,119.44,35.32,43.76,1.2485714285714287,41.462857142857146,7,1,10,7,6,21,7,2,0.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,3.411461835900048,-3.101300587514629,Courtland Sutton,1.3,False,False,False,False,False,False,False,False,False,True,False,2.5824401,-2.2722788894777404
2023100103,1751,6.816568051446424,9.190005440694794,2.3734373892483696,99.0,WR,3.88,5.39,287.45,278.27,99.11,43.59,1.712857142857143,90.09714285714286,7,1,15,5,22,21,7,2,0.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,3.065678098699931,6.124327341994863,DJ Moore,2.6,False,False,False,True,False,False,False,False,False,False,False,3.086086,6.1039194059200135
2023100103,2000,5.656721665417175,2.793581930067567,-2.8631397353496078,85.0,WR,5.58,2.69,315.25,338.21,87.55,34.29,1.6849999999999998,78.16666666666667,6,1,10,7,6,21,7,3,0.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,3.4552742015431166,-0.6616922714755495,Jerry Jeudy,2.0,False,False,False,False,False,False,True,False,False,False,False,3.1845777,-0.3909957734083851
